OTU	Group	Supergroup	MP1153_101bp	MP1153_151bp	MP1161_101bp	MP1161_151bp	MP1163_101bp	MP1163_151bp	MP1165_101bp	MP1165_151bp	MP1173_101bp	MP1173_151bp	MP1175_101bp	MP1175_151bp	MP1177_101bp	MP1177_151bp	MP1516_101bp	MP1516_151bp	MP1518_101bp	MP1518_151bp	MP1522_101bp	MP1522_151bp	MP1524_101bp	MP1524_151bp	MP1526_101bp	MP1526_151bp	MP1528_101bp	MP1528_151bp	MP2808_101bp	MP2808_151bp	MP2810_101bp	MP2810_151bp	MP2812_101bp	MP2812_151bp	MP2814_101bp	MP2814_151bp	MP2818_101bp	MP2818_151bp	MP2820_101bp	MP2820_151bp
MPN5673	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
MPN5675	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
MPN568	MALV-I	Alveolata	0	0	0	0	12	10	0	0	0	0	0	0	1	2	0	0	0	0	1	0	6	11	2	3	12	12	3	3	0	0	1	2	0	4	0	0	0	0
MPN5689	Polycystinea	Rhizaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	2	0	0	0	0
MPN569	Labyrinthulomycetes	Stramenopiles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MPN5692	MALV-I	Alveolata	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
MPN5694	MALV-II	Alveolata	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MPN5697	Cercozoa	Rhizaria	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5699	MALV-I	Alveolata	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN57	MALV-II	Alveolata	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN570	Dinoflagellata	Alveolata	0	0	0	0	0	0	1	1	5	9	14	17	5	6	50	67	0	0	0	0	0	0	0	0	20	28	10	13	0	0	0	0	19	21	22	31	34	47
MPN5707	Basidiomycota	Obazoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
MPN5718	MALV-I	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
MPN5719	MALV-II	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MPN573	MALV-II	Alveolata	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5732	Polycystinea	Rhizaria	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
MPN5734	Polycystinea	Rhizaria	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5740	MALV-II	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5747	Polycystinea	Rhizaria	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5749	Dinoflagellata	Alveolata	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1
MPN575	Ciliophora	Alveolata	0	0	0	0	0	0	0	0	1	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	8	0	0
MPN5755	Prymnesiophyceae	Haptista	0	0	0	0	0	0	0	0	0	1	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MPN576	Acantharia	Rhizaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
MPN5767	MALV-II	Alveolata	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5770	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MPN5771	Choanomonada	Obazoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5773	MALV-I	Alveolata	0	1	0	2	0	1	3	3	4	9	2	1	2	1	5	6	0	0	0	0	0	1	2	1	2	5	1	1	0	0	0	1	6	4	10	13	9	17
MPN5777	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5778	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	3	0	1	0
MPN5779	Polycystinea	Rhizaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MPN578	MALV-II	Alveolata	2	2	3	3	5	6	0	1	0	0	0	0	3	3	0	0	1	1	1	1	2	3	4	6	0	0	3	3	0	0	1	1	3	3	0	0	0	0
MPN579	MALV-II	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5794	MALV-I	Alveolata	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
MPN58	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3
MPN5800	Polycystinea	Rhizaria	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5808	MALV-IV	Alveolata	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5809	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MPN581	MALV-II	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
MPN5812	MALV-IV	Alveolata	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5815	MALV-II	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5816	MALV-I	Alveolata	0	0	0	0	0	0	0	0	1	9	0	17	0	2	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	2	0	1
MPN5828	Cercozoa	Rhizaria	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5832	MALV-II	Alveolata	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5835	MALV-I	Alveolata	0	0	0	0	0	0	0	0	4	1	4	4	1	0	3	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MPN5838	MALV-II	Alveolata	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5839	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	29	31	0	0	0	0	0	0	0	0	0	0	0	0
MPN584	Acantharia	Rhizaria	0	0	0	0	2	3	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5844	InSedArchaeplastida	Archaeplastida	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5846	Dinoflagellata	Alveolata	0	1	0	2	3	7	0	5	9	25	3	35	5	36	8	48	0	0	0	0	0	17	0	5	5	31	1	49	0	0	0	8	9	42	2	25	15	79
MPN5848	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN586	Acantharia	Rhizaria	0	0	1	1	1	1	2	3	1	1	0	0	4	15	1	1	1	1	0	0	0	2	3	5	4	5	2	3	0	1	2	3	0	1	0	0	0	0
MPN5860	Pelagophyceae	Stramenopiles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
MPN5861	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
MPN5862	Diatomea	Stramenopiles	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
MPN5863	Acantharia	Rhizaria	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5864	Diatomea	Stramenopiles	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MPN5870	Acantharia	Rhizaria	0	0	0	0	0	0	0	0	0	0	0	0	17	19	0	0	0	0	0	0	7	7	2	2	0	0	10	12	0	0	0	1	2	2	0	0	0	0
MPN5872	Polycystinea	Rhizaria	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	0	0	0	0	0	0	0	0
MPN5878	Diatomea	Stramenopiles	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5880	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	2	2
MPN5885	MALV-I	Alveolata	0	1	0	0	1	1	1	1	0	0	3	4	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MPN5893	Dinoflagellata	Alveolata	0	0	0	0	0	0	2	1	0	0	5	13	6	12	0	6	0	0	0	0	1	1	2	1	3	6	2	0	0	0	1	0	2	8	1	7	3	3
MPN59	Cercozoa	Rhizaria	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN590	MALV-II	Alveolata	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5906	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1
MPN5907	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2
MPN5908	InSedArchaeplastida	Archaeplastida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5912	Dinoflagellata	Alveolata	0	0	0	0	0	0	2	1	1	0	2	0	1	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	3	3	0	0	0	0
MPN5913	Polycystinea	Rhizaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN5915	MALV-II	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
MPN5921	MALV-I	Alveolata	0	0	1	0	2	2	8	7	0	0	0	0	3	3	0	0	0	0	0	0	2	4	2	2	0	0	2	3	0	0	2	2	0	0	0	0	0	0
MPN5923	Dinoflagellata	Alveolata	0	0	0	1	1	1	0	2	1	0	5	14	1	2	1	9	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	3	2	4	3	7
MPN5926	Dinoflagellata	Alveolata	0	0	0	0	1	2	1	0	2	0	3	6	1	2	1	0	0	0	0	0	0	1	0	1	2	0	2	2	0	0	1	1	1	1	1	1	1	1
MPN5927	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
MPN5928	Prymnesiophyceae	Haptista	0	0	0	0	0	0	0	0	5	3	29	26	0	0	13	11	0	0	0	0	3	4	0	0	7	7	0	0	0	0	0	0	6	0	4	7	14	7
MPN593	Labyrinthulomycetes	Stramenopiles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
MPN5931	MAST-3	Stramenopiles	0	0	0	0	0	0	2	1	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	2	0	0	1	2	0	0
MPN5932	Dinoflagellata	Alveolata	0	0	0	0	2	2	0	0	0	1	3	3	1	2	2	3	0	0	0	1	1	0	1	0	1	3	0	0	0	0	0	0	0	2	0	1	6	9
MPN5933	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
MPN5935	MALV-I	Alveolata	2	0	2	1	1	0	0	0	10	16	8	16	1	1	2	5	0	0	0	0	2	0	4	5	1	7	1	2	0	0	0	0	5	6	5	11	21	36
MPN5939	InSedEukaryota	Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
MPN594	MALV-II	Alveolata	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	2	2	7	8	0	0	0	0
MPN5942	InSedEukaryota	Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
MPN5944	MALV-I	Alveolata	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MPN5945	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MPN5946	Dinoflagellata	Alveolata	0	0	0	0	0	0	1	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3
MPN5950	MALV-I	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	19	0	0	0	0	0	0	0	0	0	0	0	0
MPN5955	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	4	1	0	0
MPN5969	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	2	0	0
MPN597	RAD-B	Rhizaria	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MPN5973	Ciliophora	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
MPN5974	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MPN598	MALV-I	Alveolata	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	7	6	1	1
MPN5980	Polycystinea	Rhizaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0
MPN5981	Acantharia	Rhizaria	0	0	0	0	0	0	0	0	2	2	4	4	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	8
MPN5985	Dinoflagellata	Alveolata	0	0	14	19	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0
MPN599	RAD-C	Rhizaria	0	0	2	3	4	5	5	4	6	9	0	0	55	58	0	0	0	0	0	0	18	17	20	21	27	34	5	6	1	0	4	5	8	8	3	3	1	1
MPN5990	Ciliophora	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0
MPN5998	Acantharia	Rhizaria	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN6	MALV-I	Alveolata	0	0	0	0	0	0	0	0	0	4	0	8	0	0	0	5	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	2
MPN60	MALV-I	Alveolata	14	18	8	11	17	22	8	10	2	4	0	0	20	26	0	0	2	2	18	21	7	8	7	8	7	8	6	7	5	5	9	9	7	8	1	1	0	0
MPN6006	Polycystinea	Rhizaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN601	MALV-II	Alveolata	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	3	4	1	2	0	0	0	0	0	0	1	1	0	0
MPN6016	Ciliophora	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
MPN6017	Acantharia	Rhizaria	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
MPN602	Picozoa	Eukaryota	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
MPN6022	Dinoflagellata	Alveolata	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
MPN6023	Ascomycota	Obazoa	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN6024	MALV-I	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0
MPN6027	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
MPN6032	MALV-II	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MPN6036	Dinoflagellata	Alveolata	0	0	0	0	0	1	2	0	12	9	10	11	6	6	23	19	0	0	0	1	1	0	1	0	15	17	7	5	0	0	0	2	11	14	13	16	10	7
MPN604	MALV-II	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN605	MALV-I	Alveolata	0	0	0	0	0	0	0	0	3	1	4	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	4	0	4	1	5	0
MPN6050	Labyrinthulomycetes	Stramenopiles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN6055	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN6057	MALV-II	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	3	1	0	0	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0
MPN6062	MALV-I	Alveolata	0	0	1	1	3	3	2	2	0	0	0	0	10	11	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
MPN6063	MALV-II	Alveolata	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	2	3	0	0	0	0	0	0
MPN6069	Ciliophora	Alveolata	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MPN6070	Prymnesiophyceae	Haptista	0	0	0	0	0	0	0	0	2	5	4	9	0	0	0	5	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	8	0	3	0	9
MPN6083	MALV-II	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
MPN6085	MALV-I	Alveolata	6	4	9	8	45	34	20	17	1	1	0	0	16	10	0	0	0	0	5	6	4	7	8	4	0	0	17	14	3	2	24	23	3	2	0	0	0	0
MPN6086	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	7	4
MPN6088	RAD-C	Rhizaria	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN6091	Dinoflagellata	Alveolata	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN61	Colpodellida	Alveolata	11	11	17	18	13	13	16	17	3	3	1	1	14	14	2	4	7	7	1	1	1	1	4	4	3	3	0	0	7	7	3	3	0	0	1	1	0	0
MPN6101	Dinoflagellata	Alveolata	0	0	0	0	4	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN6106	Acantharia	Rhizaria	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN611	InSedEukaryota	Eukaryota	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN6111	MALV-I	Alveolata	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
MPN6112	Acantharia	Rhizaria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN6113	Prymnesiophyceae	Haptista	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPN612	MALV-II	Alveolata	0	0	0	0	14	12	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
MPN6121	Acantharia	Rhizaria	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
MPN613	Dinoflagellata	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	41	45	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0
MPN6133	MALV-I	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0	9	9	0	0	0	0	3	3	0	0	0	0	1	1	0	0	0	0
MPN6140	MALV-II	Alveolata	0	0	0	0	0	0	0	0	1	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	3	3
MPN6144	Discosea	Amoebozoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	3	1	1	5	5	0	0	3	3	0	0	5	5	0	0	0	0	0	0	0	0
MPN6146	Basidiomycota	Obazoa	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
MPN6147	Ciliophora	Alveolata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
MPN615	MAST-3	Stramenopiles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
